Unnamed: 0,created_at,user_id,username,tweet,place,near,clean_tweet,tokens,lemma,lemma_sentence,pos_tag,lemma_sentence(with POS),sentiword_analysis,vader_score,textblob_polarity,senti_textblob,senti_wordnet,senti_vader
1458,1/10/2021,7.4e+17,expressionsooz,We are winning 4-0 but the amount of people at that stadium i hope we don’t lose to covid i see a man smoking a spliff in his garden on live tv #MARTOT,,London,are winning but amount people that stadium hope not lose covid see man smoking spliff his garden live martot,"['are', 'winning', 'but', 'amount', 'people', 'that', 'stadium', 'hope', 'not', 'lose', 'covid', 'see', 'man', 'smoking', 'spliff', 'his', 'garden', 'live', 'martot']","['are', 'winning', 'but', 'amount', 'people', 'that', 'stadium', 'hope', 'not', 'lose', 'covid', 'see', 'man', 'smoking', 'spliff', 'his', 'garden', 'live', 'martot']",are winning but amount people that stadium hope not lose covid see man smoking spliff his garden live martot,"[('are', None), ('winning', 'v'), ('but', None), ('amount', 'v'), ('people', 'n'), ('that', None), ('stadium', 'n'), ('hope', 'n'), ('not', None), ('lose', 'v'), ('covid', 'a'), ('see', 'n'), ('man', 'n'), ('smoking', 'v'), ('spliff', 'n'), ('his', None), ('garden', 'n'), ('live', 'v'), ('martot', 'n')]",  are win but amount people that stadium hope not lose covid see man smoke spliff his garden live martot,-0.25,0.8457,0.468181818,1,-1,1
1459,1/10/2021,351863285.0,made_by_sandra,What’s the point of closing schools if playgrounds in parks are full of kids..and I mean full! Families and kids mixing like COVID doesn’t exist 🤦🏽‍♀️ #covid #schoolclosures,,London,what point closing schools playgrounds parks are full kids mean full families kids mixing like covid does not exist woman facepalming medium skin tone covid scholclosures,"['what', 'point', 'closing', 'schools', 'playgrounds', 'parks', 'are', 'full', 'kids', 'mean', 'full', 'families', 'kids', 'mixing', 'like', 'covid', 'does', 'not', 'exist', 'woman', 'facepalming', 'medium', 'skin', 'tone', 'covid', 'scholclosures']","['what', 'point', 'closing', 'school', 'playground', 'park', 'are', 'full', 'kid', 'mean', 'full', 'family', 'kid', 'mixing', 'like', 'covid', 'doe', 'not', 'exist', 'woman', 'facepalming', 'medium', 'skin', 'tone', 'covid', 'scholclosures']",what point closing school playground park are full kid mean full family kid mixing like covid doe not exist woman facepalming medium skin tone covid scholclosures,"[('what', None), ('point', 'n'), ('closing', 'n'), ('schools', 'n'), ('playgrounds', 'n'), ('parks', 'n'), ('are', None), ('full', 'a'), ('kids', 'n'), ('mean', 'v'), ('full', 'a'), ('families', 'n'), ('kids', 'n'), ('mixing', 'v'), ('like', None), ('covid', 'n'), ('does', None), ('not', None), ('exist', 'v'), ('woman', 'n'), ('facepalming', 'v'), ('medium', 'a'), ('skin', 'n'), ('tone', 'n'), ('covid', 'n'), ('scholclosures', 'n')]",  what point closing school playground park are full kid mean full family kid mix like covid does not exist woman facepalming medium skin tone covid scholclosures,-0.375,0.3612,0.129166667,1,-1,1
1461,1/10/2021,19291485.0,lthlondon,"@fishfacejohnny @LBC No. But there’s a way around that. No one HAS to eat one. We can get another lot in that we know are safe. Trying to avoid Covid getting any of us, ever, is not sustainable as it impacts on how we live healthy, happy lives.",,London,no but there way around that no one has eat one can get another lot that know are safe trying avoid covid getting any ever not sustainable impacts how live healthy happy lives,"['no', 'but', 'there', 'way', 'around', 'that', 'no', 'one', 'has', 'eat', 'one', 'can', 'get', 'another', 'lot', 'that', 'know', 'are', 'safe', 'trying', 'avoid', 'covid', 'getting', 'any', 'ever', 'not', 'sustainable', 'impacts', 'how', 'live', 'healthy', 'happy', 'lives']","['no', 'but', 'there', 'way', 'around', 'that', 'no', 'one', 'ha', 'eat', 'one', 'can', 'get', 'another', 'lot', 'that', 'know', 'are', 'safe', 'trying', 'avoid', 'covid', 'getting', 'any', 'ever', 'not', 'sustainable', 'impact', 'how', 'live', 'healthy', 'happy', 'life']",no but there way around that no one ha eat one can get another lot that know are safe trying avoid covid getting any ever not sustainable impact how live healthy happy life,"[('no', None), ('but', None), ('there', 'r'), ('way', 'r'), ('around', 'r'), ('that', None), ('no', None), ('one', 'n'), ('has', None), ('eat', 'v'), ('one', None), ('can', None), ('get', 'v'), ('another', None), ('lot', 'n'), ('that', None), ('know', 'v'), ('are', None), ('safe', 'a'), ('trying', None), ('avoid', 'v'), ('covid', 'a'), ('getting', 'v'), ('any', None), ('ever', 'r'), ('not', None), ('sustainable', 'a'), ('impacts', 'n'), ('how', None), ('live', 'v'), ('healthy', 'a'), ('happy', 'a'), ('lives', 'n')]",  no but there way around that no one has eat one can get another lot that know are safe trying avoid covid get any ever not sustainable impact how live healthy happy life,2.5,0.8047,0.484090909,1,1,1
1462,1/10/2021,3301661493.0,ahughes288,Another great shift supporting @Ldn_Ambulance today with @luke__simmonds 🚑 It was lovely so see fellow @stjohnambulance volunteers out on the road today as well 😊@SJA_ACR #stjohnpeople #COVID19 #StayHomeSaveLives  https://t.co/Kr2t6FGCZm,,London,another great shift supporting today with ambulance was lovely see fellow volunteers out road today well smiling face with smiling eyes stjohnpeople covid stayhomesavelives,"['another', 'great', 'shift', 'supporting', 'today', 'with', 'ambulance', 'was', 'lovely', 'see', 'fellow', 'volunteers', 'out', 'road', 'today', 'well', 'smiling', 'face', 'with', 'smiling', 'eyes', 'stjohnpeople', 'covid', 'stayhomesavelives']","['another', 'great', 'shift', 'supporting', 'today', 'with', 'ambulance', 'wa', 'lovely', 'see', 'fellow', 'volunteer', 'out', 'road', 'today', 'well', 'smiling', 'face', 'with', 'smiling', 'eye', 'stjohnpeople', 'covid', 'stayhomesavelives']",another great shift supporting today with ambulance wa lovely see fellow volunteer out road today well smiling face with smiling eye stjohnpeople covid stayhomesavelives,"[('another', None), ('great', 'a'), ('shift', 'n'), ('supporting', 'v'), ('today', 'n'), ('with', None), ('ambulance', 'n'), ('was', None), ('lovely', 'a'), ('see', 'v'), ('fellow', 'n'), ('volunteers', 'n'), ('out', None), ('road', 'n'), ('today', 'n'), ('well', 'r'), ('smiling', 'v'), ('face', 'n'), ('with', None), ('smiling', 'v'), ('eyes', 'n'), ('stjohnpeople', 'v'), ('covid', 'a'), ('stayhomesavelives', 'n')]",  another great shift support today with ambulance was lovely see fellow volunteer out road today well smile face with smile eye stjohnpeople covid stayhomesavelives,1.375,0.9493,0.475,1,1,1
1464,1/10/2021,14097002.0,martinoxley,#rugbytonight noticed we have had changes to celebrations to avoid COVID-19 transmission but it odd this weekend that both teams at the end of the game still shake everyone's hands. This guarantees that everyone effectively touches everyone! Discuss?,,London,rugbytonight noticed have had changes celebrations avoid covid transmission but odd this weekend that both teams end game still shake everyone hands this guarantees that everyone effectively touches everyone discuss,"['rugbytonight', 'noticed', 'have', 'had', 'changes', 'celebrations', 'avoid', 'covid', 'transmission', 'but', 'odd', 'this', 'weekend', 'that', 'both', 'teams', 'end', 'game', 'still', 'shake', 'everyone', 'hands', 'this', 'guarantees', 'that', 'everyone', 'effectively', 'touches', 'everyone', 'discuss']","['rugbytonight', 'noticed', 'have', 'had', 'change', 'celebration', 'avoid', 'covid', 'transmission', 'but', 'odd', 'this', 'weekend', 'that', 'both', 'team', 'end', 'game', 'still', 'shake', 'everyone', 'hand', 'this', 'guarantee', 'that', 'everyone', 'effectively', 'touch', 'everyone', 'discus']",rugbytonight noticed have had change celebration avoid covid transmission but odd this weekend that both team end game still shake everyone hand this guarantee that everyone effectively touch everyone discus,"[('rugbytonight', 'r'), ('noticed', 'v'), ('have', None), ('had', 'v'), ('changes', 'n'), ('celebrations', 'n'), ('avoid', 'v'), ('covid', 'a'), ('transmission', 'n'), ('but', None), ('odd', 'a'), ('this', None), ('weekend', 'n'), ('that', None), ('both', None), ('teams', 'n'), ('end', 'v'), ('game', 'n'), ('still', 'r'), ('shake', 'v'), ('everyone', None), ('hands', 'v'), ('this', None), ('guarantees', 'v'), ('that', None), ('everyone', None), ('effectively', 'r'), ('touches', 'v'), ('everyone', None), ('discuss', 'v')]",  rugbytonight notice have have change celebration avoid covid transmission but odd this weekend that both team end game still shake everyone hand this guarantee that everyone effectively touch everyone discuss,0.625,0.7525,0.011111111,1,1,1
1465,1/10/2021,150376742.0,shackmeister,Players can't train normally due to #Covid controls &amp; we have 2 open &amp; entertaining #GallagherPrem games at the Rec &amp; Stoop. A coincidence? Should we sack coaches to save rugby as a spectacle?  #RugbyTonight,,London,players not train normally due covid controls amp have open amp entertaining galagherprem games rec amp stoop coincidence should sack coaches save rugby spectacle rugbytonight,"['players', 'not', 'train', 'normally', 'due', 'covid', 'controls', 'amp', 'have', 'open', 'amp', 'entertaining', 'galagherprem', 'games', 'rec', 'amp', 'stoop', 'coincidence', 'should', 'sack', 'coaches', 'save', 'rugby', 'spectacle', 'rugbytonight']","['player', 'not', 'train', 'normally', 'due', 'covid', 'control', 'amp', 'have', 'open', 'amp', 'entertaining', 'galagherprem', 'game', 'rec', 'amp', 'stoop', 'coincidence', 'should', 'sack', 'coach', 'save', 'rugby', 'spectacle', 'rugbytonight']",player not train normally due covid control amp have open amp entertaining galagherprem game rec amp stoop coincidence should sack coach save rugby spectacle rugbytonight,"[('players', 'n'), ('not', None), ('train', 'v'), ('normally', 'r'), ('due', 'a'), ('covid', 'a'), ('controls', 'n'), ('amp', None), ('have', None), ('open', 'a'), ('amp', None), ('entertaining', 'a'), ('galagherprem', None), ('games', 'n'), ('rec', 'v'), ('amp', None), ('stoop', 'n'), ('coincidence', 'n'), ('should', None), ('sack', 'v'), ('coaches', 'n'), ('save', 'v'), ('rugby', None), ('spectacle', None), ('rugbytonight', 'n')]",  player not train normally due covid control amp have open amp entertaining galagherprem game rec amp stoop coincidence should sack coach save rugby spectacle rugbytonight,0.5,0.7269,-0.00625,-1,1,1
1467,1/10/2021,6296892.0,misterscoop,@PadraigBelton Is that the COVID friendly version of putting keys into a bowl???,,London,that covid friendly version putting keys into bowl,"['that', 'covid', 'friendly', 'version', 'putting', 'keys', 'into', 'bowl']","['that', 'covid', 'friendly', 'version', 'putting', 'key', 'into', 'bowl']",that covid friendly version putting key into bowl,"[('that', None), ('covid', 'a'), ('friendly', 'a'), ('version', 'n'), ('putting', 'v'), ('keys', 'n'), ('into', None), ('bowl', 'n')]",  that covid friendly version put key into bowl,0.125,0.4939,0.1875,1,1,1
1468,1/10/2021,427853555.0,irishurricane,@British_Airways I'm in London &amp; missed my flight due to Covid-19 test. I was at airport 3 hr in advance.  I was unable to rebook at airport &amp; have been unable to get through on telephone since 1300 today. my flight was at 1430. please advise,,London,london amp missed flight due covid test was airport advance was unable rebok airport amp have been unable get through telephone since today flight was please advise,"['london', 'amp', 'missed', 'flight', 'due', 'covid', 'test', 'was', 'airport', 'advance', 'was', 'unable', 'rebok', 'airport', 'amp', 'have', 'been', 'unable', 'get', 'through', 'telephone', 'since', 'today', 'flight', 'was', 'please', 'advise']","['london', 'amp', 'missed', 'flight', 'due', 'covid', 'test', 'wa', 'airport', 'advance', 'wa', 'unable', 'rebok', 'airport', 'amp', 'have', 'been', 'unable', 'get', 'through', 'telephone', 'since', 'today', 'flight', 'wa', 'please', 'advise']",london amp missed flight due covid test wa airport advance wa unable rebok airport amp have been unable get through telephone since today flight wa please advise,"[('london', None), ('amp', None), ('missed', 'v'), ('flight', 'n'), ('due', 'a'), ('covid', 'a'), ('test', 'n'), ('was', None), ('airport', 'n'), ('advance', 'n'), ('was', None), ('unable', 'a'), ('rebok', None), ('airport', None), ('amp', None), ('have', None), ('been', None), ('unable', 'a'), ('get', 'v'), ('through', None), ('telephone', 'n'), ('since', None), ('today', 'n'), ('flight', 'n'), ('was', None), ('please', None), ('advise', 'v')]",  london amp miss flight due covid test was airport advance was unable rebok airport amp have been unable get through telephone since today flight was please advise,-1.375,0.1779,-0.375,-1,-1,1
1470,1/10/2021,138418838.0,pairsonnalites,Latest Update 2020: HIV Test Kits Market by COVID19 Impact Analysis And Top Manufacturers ...: HIV Test Kits Market Research Report provides analysis of main manufactures and geographic regions. HIV Test Kits ... UK: +44 (203) 743 1898.  https://t.co/tr9O2c9ORV,"{'type': 'Point', 'coordinates': [51.50413561, -0.13608912]}",London,latest update hiv test kits market covid impact analysis top manufacturers hiv test kits market research report provides analysis main manufactures geographic regions hiv test kits,"['latest', 'update', 'hiv', 'test', 'kits', 'market', 'covid', 'impact', 'analysis', 'top', 'manufacturers', 'hiv', 'test', 'kits', 'market', 'research', 'report', 'provides', 'analysis', 'main', 'manufactures', 'geographic', 'regions', 'hiv', 'test', 'kits']","['latest', 'update', 'hiv', 'test', 'kit', 'market', 'covid', 'impact', 'analysis', 'top', 'manufacturer', 'hiv', 'test', 'kit', 'market', 'research', 'report', 'provides', 'analysis', 'main', 'manufacture', 'geographic', 'region', 'hiv', 'test', 'kit']",latest update hiv test kit market covid impact analysis top manufacturer hiv test kit market research report provides analysis main manufacture geographic region hiv test kit,"[('latest', 'a'), ('update', 'n'), ('hiv', None), ('test', 'n'), ('kits', 'n'), ('market', 'n'), ('covid', 'a'), ('impact', 'n'), ('analysis', 'n'), ('top', 'a'), ('manufacturers', 'n'), ('hiv', None), ('test', 'n'), ('kits', 'n'), ('market', 'n'), ('research', 'n'), ('report', 'n'), ('provides', 'v'), ('analysis', 'n'), ('main', 'a'), ('manufactures', 'n'), ('geographic', 'a'), ('regions', 'n'), ('hiv', None), ('test', 'n'), ('kits', 'n')]",  late update hiv test kit market covid impact analysis top manufacturer hiv test kit market research report provide analysis main manufacture geographic region hiv test kit,0.75,0.2023,0.122222222,1,1,1
1476,1/10/2021,187490279.0,mattcainwriter,Streetwalking: the Sequel Subtitle: Dreaming about Life After Covid  🤞❤️😷👬🌈  https://t.co/YHvTAdcjpS,,London,streetwalking sequel subtitle dreaming about life after covid crosed fingers red heart face with medical mask men holding hands rainbow,"['streetwalking', 'sequel', 'subtitle', 'dreaming', 'about', 'life', 'after', 'covid', 'crosed', 'fingers', 'red', 'heart', 'face', 'with', 'medical', 'mask', 'men', 'holding', 'hands', 'rainbow']","['streetwalking', 'sequel', 'subtitle', 'dreaming', 'about', 'life', 'after', 'covid', 'crosed', 'finger', 'red', 'heart', 'face', 'with', 'medical', 'mask', 'men', 'holding', 'hand', 'rainbow']",streetwalking sequel subtitle dreaming about life after covid crosed finger red heart face with medical mask men holding hand rainbow,"[('streetwalking', 'v'), ('sequel', 'n'), ('subtitle', 'n'), ('dreaming', 'v'), ('about', None), ('life', 'n'), ('after', None), ('covid', None), ('crosed', 'v'), ('fingers', 'n'), ('red', 'a'), ('heart', 'n'), ('face', 'n'), ('with', None), ('medical', 'a'), ('mask', 'n'), ('men', 'n'), ('holding', 'v'), ('hands', 'n'), ('rainbow', 'v')]",  streetwalk sequel subtitle dream about life after covid crosed finger red heart face with medical mask men hold hand rainbow,0.25,0.8555,0.0,0,1,1
